transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T004017,C00509,S015,2025-03-24 17:22:00,276.24,6134384186
T004018,C04051,S004,2025-08-17 09:10:00,266.4,2962457081
T004019,C00204,S004,2024-02-01 14:08:00,34.34,9937400271
T004020,C03283,S002,2024-05-07 15:10:00,380.68,1643224396
T004021,C01347,S009,2023-02-20 11:59:00,434.37,8943567643
T004022,C04352,S009,2025-04-01 20:05:00,36.53,9771429394
T004023,C02409,S007,2023-07-06 10:51:00,277.45,2523206903
T004024,C01500,S001,2023-08-21 17:37:00,129.17,4738706951
T004025,,S003,2025-08-12 21:59:00,378.19,
T004026,C01877,S010,2025-07-23 11:19:00,125.23,4208653296
T004027,C02796,S001,2023-06-21 17:41:00,378.03,5454834929
T004028,C00541,S007,2023-07-21 08:58:00,383.67,
T004029,,S009,2024-09-15 21:40:00,55.71,
T004030,C02101,S008,2025-06-05 18:49:00,284.83,5521208910
T004031,C01714,S007,2024-05-10 10:00:00,439.81,8912129283
T004032,C03513,S014,2025-06-04 08:14:00,233.73,5643600423
T004033,C01789,S009,2025-07-11 12:41:00,324.45,6251896023
T004034,C04159,S015,2023-01-14 21:06:00,443.71,3186020415
T004035,C02237,S006,2024-06-24 12:12:00,,6748325380
T004036,C03571,S004,2025-07-18 19:41:00,149.55,7243890138
T004037,C00523,S014,2024-11-18 10:16:00,297.34,3365194236
T004038,C04226,S006,2025-03-22 09:13:00,36.63,4749471828
T004039,,S008,2025-02-04 10:43:00,408.16,
T004040,C01061,S011,2023-05-28 11:56:00,457.15,
T004041,C00721,S002,2023-09-19 11:14:00,44.89,2324652593
T004042,C01559,S012,2024-12-20 13:51:00,77.47,3858878309
T004043,C04883,S013,2023-06-03 09:16:00,36.76,3687758860
T004044,C01262,S006,2023-04-20 13:09:00,475.14,4499684768
T004045,C02244,S014,2025-01-01 12:19:00,354.09,6492403528
T004046,C00158,S008,2024-05-12 12:35:00,159.31,1712422342
T004047,C01955,S005,2023-10-04 19:27:00,432.1,4099118038
T004048,C02825,S006,2025-02-28 11:12:00,491.15,
T004049,C04762,S008,2025-04-13 14:17:00,176.33,
T004050,C02553,S015,2025-06-03 11:10:00,450.37,
T004051,C04074,S003,2023-11-09 21:40:00,300.07,
T004052,C02719,S002,2024/07/07,461.46,8424186100
T004053,C00219,S006,2023-02-18 19:25:00,40.72,2265587772
T004054,C01552,S008,2024-02-06 09:17:00,195.2,1798883680
T004055,C02844,,2024-01-23 09:54:00,313.81,6334048503
T004056,C04755,S015,2024/12/11,68.07,8212888973
T004057,C04294,S013,2023-04-07 19:37:00,321.38,1025327586
T004058,C01134,S007,2023-05-30 19:07:00,389.57,
T004059,C01098,S012,2024-03-08 13:23:00,111.19,
T004060,C01018,S011,2023-10-12 13:35:00,295.09,6982350621
T004061,C04619,S005,2023-08-20 14:08:00,290.19,6415737030
T004062,C04259,S007,2023-10-14 09:55:00,29.97,6476074858
T004063,C03854,S001,05-02-2024 08:15,498.25,
T004064,C01931,S003,2024-02-13 16:42:00,308.09,5492667010
T004065,C02499,,2024-11-23 08:48:00,170.87,7575788115
T004066,C02287,S002,2023-07-25 14:53:00,270.37,7401564896
T004067,C01243,S003,2024-03-18 15:49:00,231.47,8124471157
T004068,C02499,S014,2025-03-19 13:24:00,378.44,7575788115
T004069,C00161,S010,2023-05-23 10:02:00,222.22,
T004070,C00650,S001,2024-06-01 14:43:00,187.93,4034579179
T004071,C04441,S015,2025-02-12 17:50:00,283.05,6893855691
T004072,,S005,2025-02-23 08:32:00,122.34,
T004073,C02089,S015,2024-02-09 13:20:00,413.97,5671046606
T004074,C02554,S006,2023-04-12 11:46:00,225.59,8785222919
T004075,C01828,S005,2023-09-08 15:27:00,69.75,
T004076,C03687,S009,2025-07-11 20:07:00,399.78,5598850084
T004077,C03902,S007,2024-06-24 21:48:00,24.18,2331517260
T004078,C03794,S006,2025-02-26 12:32:00,432.09,4245241102
T004079,C03582,S003,2024-07-03 14:01:00,179.84,8587710347
T004080,C01028,S012,2023-06-26 16:22:00,22.91,
T004081,C01665,S009,2024-11-04 12:37:00,178.17,2911532652
T004082,C02321,S014,2023-03-30 19:53:00,51.42,7421638631
T004083,C01635,S008,2023-02-09 19:31:00,109.9,7399022880
T004084,C03751,S009,2025-04-09 21:04:00,283.88,
T004085,C01626,S007,2025-01-15 09:28:00,393.0,8048992988
T004086,C00685,S014,2023-09-30 13:27:00,116.35,71739
T004087,C01960,S013,2024-01-09 13:03:00,208.01,31122
T004088,C04909,S015,2025-01-17 17:53:00,227.78,3495614877
T004089,C01121,S008,2025-02-13 13:37:00,436.31,6471175585
T004090,C03023,S009,2024-05-01 12:00:00,75.72,7842824608
T004091,C02129,S013,2023/05/28,489.87,2081340111
T004092,C00367,S013,2024-11-28 17:12:00,384.81,9096337828
T004093,C02426,,2023-07-24 21:45:00,351.7,4887827605
T004094,,S002,2024-12-14 09:24:00,91.85,
T004095,C02532,S014,2023-10-02 08:48:00,80.44,5004204172
T004096,C04354,S003,2023-02-11 17:38:00,292.69,4413255939
T004097,C01426,S001,2023-05-19 13:49:00,71.96,8188941680
T004098,C00442,S010,2025-05-18 15:59:00,435.7,unknown
T004099,C04681,S010,2024-11-24 08:02:00,417.07,
T004100,,S009,2023-02-05 20:05:00,368.83,
T004101,C02847,S005,2024-09-02 17:04:00,262.0,7457192456
T004102,C03936,S002,2024-01-14 17:10:00,373.4,5583614368
T004103,C01600,S006,2023-08-03 12:17:00,438.99,9251199966
T004104,C03550,S005,2024-07-02 13:22:00,57.46,3558341750
T004105,C00676,S010,2023-08-09 16:43:00,119.49,3746628815
T004106,C01437,S010,2024-08-23 18:18:00,,4821449635
T004107,C00719,S014,2023-07-18 10:36:00,324.59,8675967272
T004108,C04041,S005,2025-07-24 11:25:00,28.58,6638432252
T004109,C01105,S002,2025-03-26 17:43:00,316.45,6565102758
T004110,C03560,S008,2023-11-24 13:00:00,481.69,3528307427
T004111,C04717,S012,2024-10-13 12:09:00,10.02,9815977975
T004112,C02615,S001,2024-08-30 10:54:00,40.99,
T004113,C02677,S005,2025-05-18 09:50:00,117.38,1258777115
T004114,C02267,S002,2025-05-13 19:24:00,136.44,3332368692
T004115,C01612,S008,2024-06-06 09:35:00,455.33,2099743710
T004116,C02353,S003,2024-03-23 14:51:00,333.96,
T004117,C02974,S009,2023-03-06 12:20:00,132.77,9698187315
T004118,C04937,S004,2025-06-07 17:50:00,474.12,
T004119,C04689,S013,2023-11-07 18:10:00,177.55,1618056411
T004120,,S015,2025-07-30 08:13:00,158.88,
T004121,,S013,2024-06-11 21:15:00,404.06,
T004122,C02313,S002,2023-05-14 11:59:00,431.57,5738207636
T004123,C03276,S013,2024-12-02 08:30:00,147.95,4521582815
T004124,C04474,S012,2023-12-18 10:13:00,94.4,
T004125,C01932,S006,2024-01-23 15:17:00,271.85,7819061690
T004126,C04808,S005,2024-09-17 14:25:00,297.63,9058631506
T004127,C02054,S014,2023-01-02 09:59:00,339.35,9026452424
T004128,C02967,S013,2023-05-09 10:46:00,163.15,
T004129,C03513,S002,2025-07-20 13:38:00,352.29,
T004130,C04755,S001,2023-01-04 20:57:00,264.44,8212888973
T004131,C01206,S006,2024-05-24 12:36:00,270.47,6586139111
T004132,C03710,S010,2025-07-17 19:42:00,173.0,7196997717
T004133,C02572,S006,2024-07-13 12:04:00,14.48,9414832347
T004134,C01331,S015,2024-01-24 11:13:00,60.33,7068742414
T004135,C03864,S001,2024-01-03 15:38:00,430.84,2373077581
T004136,C02739,S012,2024-05-30 19:20:00,393.35,2843092218
T004137,C03292,S006,2023-09-02 21:25:00,419.52,5316089908
T004138,C01592,S006,01-02-2025 19:16,17.33,7794100148
T004139,C02383,S013,2023-08-13 15:12:00,492.7,3512260976
T004140,C03054,S012,2023-05-01 10:17:00,256.7,2272457120
T004141,C01996,S006,2023-02-22 20:12:00,327.9,3409850663
T004142,C01008,S009,2023-02-15 09:13:00,,3332677020
T004143,C04808,S009,2024-03-03 21:07:00,226.33,9058631506
T004144,C02528,S006,2024-11-08 21:33:00,456.89,5963047500
T004145,C03649,S012,2024-02-13 17:19:00,24.04,6354962059
T004146,C02028,S004,2023-07-29 21:48:00,46.03,5158913298
T004147,C01745,S011,2023-07-30 15:19:00,328.7,9679949043
T004148,C02010,S013,2024-05-22 11:37:00,169.03,4804295840
T004149,C02021,S010,2024-01-31 14:07:00,299.28,
T004150,C02702,S004,2025-08-11 19:26:00,164.68,
T004151,C02701,S010,2023-11-04 11:57:00,,7378256992
T004152,C02469,S011,2025-08-18 20:26:00,421.42,6014675766
T004153,C00672,,2025-08-10 13:16:00,230.92,1378398337
T004154,,S003,2025-01-25 18:21:00,315.56,
T004155,C00840,S005,2023-10-24 21:12:00,89.26,3784892318
T004156,C00615,S003,2024-10-21 19:16:00,121.54,4953388063
T004157,C04665,S002,2024-12-03 13:59:00,423.84,7171493496
T004158,C02984,S009,2023-08-31 16:47:00,331.12,3981622462
T004159,C03284,S002,2023-09-23 12:34:00,434.44,8068356856
T004160,C01979,S015,2024-06-27 20:28:00,176.29,6698396985
T004161,C04559,S001,2024-04-19 15:23:00,322.17,7694359183
T004162,C03157,S008,2025-08-04 12:56:00,32.11,6765838485
T004163,C03825,S010,2024-10-27 08:44:00,124.01,9249910427
T004164,C01819,S012,2023-11-09 09:53:00,29.67,2015736945
T004165,C04800,S010,2025-02-09 20:07:00,436.51,1106066210
T004166,C04082,S012,2025-03-29 08:42:00,135.86,9254909997
T004167,C04267,S012,2023-05-05 10:23:00,420.62,3643831322
T004168,C00854,S001,2023-02-02 13:27:00,37.91,6839128213
T004169,C01336,S010,2025-03-08 11:14:00,66.15,
T004170,C01410,S015,2024-03-22 13:37:00,354.76,8992287737
T004171,C01336,S010,2024-03-13 20:47:00,185.92,7797542448
T004172,C04272,S002,2024-02-11 10:49:00,465.45,8194339230
T004173,C00171,S014,2024-09-13 19:09:00,70.03,5935585262
T004174,C00392,S015,2025-01-04 20:05:00,,
T004175,C01351,S001,2025-09-03 16:49:00,484.13,
T004176,C01013,S006,2023-02-06 19:28:00,221.74,2811098623
T004177,C01150,S004,2023-12-29 21:51:00,264.7,5857558348
T004178,C03972,S008,2023-05-25 20:30:00,175.5,5089140851
T004179,C02791,S008,2024-08-13 20:58:00,413.47,3047467172
T004180,C00035,S002,2025-07-12 12:05:00,202.32,8629739692
T004181,C02117,S014,2024-12-05 20:56:00,168.43,7677039002
T004182,C02015,S010,2023-03-22 18:43:00,177.5,4271961232
T004183,C00539,S009,,97.93,6029761433
T004184,C03372,S006,2023-11-01 16:31:00,18.58,
T004185,C03481,S015,25-07-2025 19:52,,5018035288
T004186,C03574,S015,2024-05-02 12:39:00,119.42,80081
T004187,C03615,S002,2025-04-26 19:11:00,468.35,6844680759
T004188,C00001,S012,2024/01/06,262.04,4391635626
T004189,C04763,S005,2025-02-03 14:35:00,82.13,36439
T004190,C04055,S012,2024-11-10 21:34:00,437.39,8642366530
T004191,C04528,S004,2025-04-19 17:53:00,122.98,6892411286
T004192,,S004,2023-10-10 14:23:00,148.2,
T004193,C04670,S001,2023-02-13 15:07:00,224.47,8012063764
T004194,C04037,S014,2024-03-12 08:23:00,213.12,3382137463
T004195,C04176,S012,2023-12-11 14:03:00,188.23,8554016886
T004196,C00472,S002,2023-01-22 18:58:00,362.55,8772456742
T004197,C03673,S012,2024-10-07 12:22:00,155.15,2782777581
T004198,C04800,S014,2023-11-02 18:59:00,389.69,1106066210
T004199,C03388,S011,2023-12-09 13:20:00,432.53,2716466266
T004200,C02821,S001,2024-10-04 20:36:00,496.68,4837124818
T004201,C04727,S014,2025-04-27 08:10:00,90.3,4919909190
T004202,C02186,S015,2024-09-02 17:59:00,69.43,8559239610
T004203,C02960,S011,2025-05-10 15:26:00,380.6,1536227695
T004204,C02356,S015,2025-07-26 17:51:00,404.35,1048848119
T004205,C04665,S013,2023-10-05 14:08:00,50.95,7171493496
T004206,C00392,S013,2023-10-28 10:11:00,59.25,
T004207,C02483,S005,2023-01-22 18:36:00,482.2,3454326355
T004208,C03416,S005,2023-02-23 11:51:00,334.52,8724551297
T004209,C03935,S009,2023-11-11 21:48:00,68.76,9615019528
T004210,C02882,S002,2025-06-06 13:16:00,211.29,1173053426
T004211,C04559,S005,2023-07-25 16:59:00,340.17,
T004212,C04709,S006,2024-05-05 21:13:00,444.6,2285857402
T004213,C00326,S007,2023-03-04 21:33:00,65.45,4002996986
T004214,C01980,S001,2024-09-08 18:49:00,87.88,5537582465
T004215,C00126,S001,2023-05-03 14:39:00,38.62,4449333769
T004216,C01626,S003,2023-08-26 20:33:00,340.04,8048992988
T004217,C02658,S011,2025-08-24 11:04:00,81.21,4935731996
T004218,,S009,2023-01-30 08:43:00,305.8,
T004219,C04229,S011,2025-04-24 20:03:00,258.91,4338332715
T004220,C00620,S007,2024-08-16 12:26:00,309.92,6628387790
T004221,C00470,S010,2023-01-19 13:06:00,88.57,4104510532
T004222,C02917,S011,2025-06-03 13:08:00,458.82,6233686124
T004223,C02637,S002,2024-02-05 09:08:00,277.52,unknown
T004224,C01321,S007,2023-12-29 08:41:00,12.31,9197450393
T004225,C04505,S003,2024-08-16 12:36:00,218.19,5892343216
T004226,C04639,S005,2023-01-23 20:46:00,123.3,4138151053
T004227,C01982,S008,2023-09-13 19:23:00,63.0,
T004228,C04457,S003,2025-01-12 12:20:00,53.57,8665910191
T004229,C01889,S013,19-03-2024 12:14,215.52,7783128585
T004230,C03659,S003,2025-06-08 11:26:00,,
T004231,,S007,2025-03-08 14:22:00,36.59,
T004232,C00582,S014,2025/08/02,357.35,2212392137
T004233,C04641,S004,2025/02/23,,3964363484
T004234,C02236,S009,2025-03-03 13:27:00,467.02,8478873496
T004235,C03650,,2025-06-09 13:39:00,257.07,9893915939
T004236,C01812,S015,16-08-2025 10:11,105.34,7923279737
T004237,C00104,S010,2024-07-30 18:42:00,203.75,1215890840
T004238,C00499,S013,2023-05-26 11:05:00,489.12,
T004239,C02462,S002,2024-09-19 20:43:00,386.01,2747072405
T004240,C03432,S002,2024-09-03 15:06:00,316.77,
T004241,C01649,S015,2023-10-21 10:40:00,496.73,4001655976
T004242,C03447,S006,2023-06-01 17:28:00,368.16,3208448689
T004243,C03466,S007,2023-06-27 10:14:00,23.64,7981248912
T004244,C03493,S012,2023-02-05 17:39:00,484.14,
T004245,C02444,S015,2023-02-08 21:50:00,184.71,3597571030
T004246,C04581,S015,2023-02-17 21:19:00,44.94,2487619894
T004247,C02430,S011,2023-01-17 10:21:00,224.25,8819346730
T004248,,S006,2024-10-14 15:37:00,262.85,
T004249,C01012,S015,2024-08-04 11:04:00,214.24,3238726065
T004250,C01513,S005,2024/09/04,163.56,5975227980
T004251,C00227,S001,2023-07-19 12:10:00,138.86,
T004252,C03133,S013,2025-09-04 11:38:00,261.96,8781770045
T004253,C01224,,2024-08-07 19:46:00,292.13,3141240522
T004254,C01490,S004,2023-06-17 16:41:00,411.83,3659418816
T004255,C03835,S002,2025-08-02 13:40:00,243.62,5085535039
T004256,C01617,S006,2024-12-31 12:03:00,,1231505971
T004257,C01196,S003,2024-05-10 17:57:00,375.28,1345077293
T004258,C00840,S013,2024-07-06 16:43:00,23.85,3784892318
T004259,C03854,S003,2024-11-08 17:33:00,138.9,7861873311
T004260,,S008,2025-03-11 20:51:00,465.19,
T004261,C02235,S015,2025-01-11 11:34:00,145.31,7961681539
T004262,,S006,2023-04-26 20:48:00,238.29,
T004263,C03421,S010,2023-04-28 10:10:00,273.65,2775050394
T004264,C03133,S003,2024-12-07 21:39:00,89.55,
T004265,C04038,S006,2025-02-18 19:32:00,341.65,3455229922
T004266,C00239,,2023-08-14 18:22:00,27.56,8179427765
T004267,C01457,S001,2023-07-26 21:41:00,414.64,6854350726
T004268,C01380,S003,2024-03-22 16:28:00,265.38,5894636454
T004269,C00725,S004,2025-05-19 15:26:00,348.79,7894419979
T004270,C01426,S005,2023-09-27 18:04:00,282.26,8188941680
T004271,C01522,S014,2024-12-04 16:15:00,184.67,8138610341
T004272,,S002,2025-06-19 15:38:00,225.89,
T004273,C03302,S009,2023-09-13 09:01:00,469.53,
T004274,C01873,S014,2024-02-03 14:03:00,34.2,5896108345
T004275,C03570,S008,2023-02-02 16:21:00,100.43,
T004276,C01658,S012,2024-03-07 18:39:00,212.25,3715235808
T004277,C01430,S013,2023-06-06 18:08:00,230.45,3488170242
T004278,C02690,S007,2025-04-05 21:39:00,491.45,1301053928
T004279,C00127,S010,2025-08-23 08:15:00,146.32,
T004280,C00407,S002,2023-11-29 11:15:00,51.85,9979175606
T004281,C02066,S010,2024-05-17 16:05:00,211.22,5442882311
T004282,C04714,S010,2023-04-24 21:11:00,170.31,1387265966
T004283,C03576,S013,2024-12-01 11:04:00,467.04,8761488432
T004284,C00447,S004,2024-12-10 20:26:00,82.68,
T004285,C04228,S005,2023-12-18 15:00:00,284.24,4323438669
T004286,C03637,S003,2025-09-16 21:28:00,495.37,4723226837
T004287,C03015,S011,2024-04-20 14:34:00,481.98,4947712925
T004288,C04081,S001,2025-07-02 09:47:00,267.82,9233754660
T004289,C01991,S005,2025-08-10 10:23:00,383.2,
T004290,C01103,S001,2025-09-09 08:15:00,106.21,2757736540
T004291,C02530,S001,2023-07-06 17:10:00,483.6,7635687581
T004292,C02730,S010,16-03-2023 17:01,450.58,9726370980
T004293,C02668,S002,2024-12-11 21:44:00,152.06,5629774950
T004294,C02799,S011,2023-11-07 17:55:00,197.77,58914
T004295,C04744,S007,2023-10-25 21:36:00,,3009347156
T004296,,S010,2023-11-23 13:09:00,402.51,
T004297,C04384,S007,,40.33,6524581717
T004298,C03990,S009,2025-07-18 16:30:00,400.89,9465923535
T004299,C04718,S010,2025-04-27 15:03:00,275.81,2918438120
T004300,C00489,S002,2023-02-22 12:52:00,383.01,
T004301,C01313,S009,2023-01-15 20:56:00,236.44,3112973996
T004302,C02461,S009,2023-06-28 09:51:00,164.56,
T004303,C04229,S005,2023-04-15 17:31:00,50.57,4338332715
T004304,C02500,S013,2023-03-18 16:10:00,476.32,9567942125
T004305,C03715,S008,2024-09-04 15:07:00,103.78,8081219465
T004306,C00687,S003,2024-02-07 15:38:00,,9128293757
T004307,C01239,S003,2024-11-18 20:22:00,499.42,3961369971
T004308,C03636,S005,2024-10-26 17:57:00,14.32,8735516070
T004309,C00814,S005,2023-07-20 10:20:00,340.06,8584867004
T004310,C01728,S001,2025-04-19 08:57:00,341.0,6636444267
T004311,C01312,S010,2025-06-18 10:13:00,129.56,7215280320
T004312,C01719,S007,2023-07-16 20:58:00,425.67,
T004313,C03507,S015,2025-04-19 11:11:00,99.32,9569963953
T004314,C01816,S003,2023-03-16 17:59:00,298.69,3149687356
T004315,C02758,S002,2024-02-09 15:34:00,241.47,6464069223
T004316,C00499,S003,2025-07-05 12:19:00,129.48,
T004317,C04017,S009,2023-01-09 09:09:00,156.02,7428014107
T004318,C01828,S005,2025-06-07 16:07:00,54.51,
T004319,C03213,S002,03-06-2025 17:18,101.12,9733951273
T004320,C03598,S009,2024-05-19 17:20:00,394.46,7262074167
T004321,C01055,S010,2023-03-18 11:52:00,398.66,1959568572
T004322,C04434,S004,2024-01-09 10:10:00,279.97,2217397066
T004323,C03045,S010,2025-07-12 10:57:00,25.53,
T004324,C02114,S010,2024-09-10 08:25:00,54.43,3056354606
T004325,C00921,S006,2023-06-11 08:20:00,346.97,5189059768
T004326,C04710,S003,2023/01/05,496.57,
T004327,C03751,S008,2023-07-21 20:52:00,427.35,2284145606
T004328,C01049,S006,2025-03-12 21:21:00,483.36,8601802238
T004329,C01665,S011,2025-01-07 14:54:00,376.3,2911532652
T004330,C04036,S001,2024-09-11 10:32:00,370.34,6784532788
T004331,C03448,S002,2023-11-04 17:52:00,73.64,
T004332,C03804,S004,2023-12-02 11:25:00,163.56,4681941074
T004333,C02174,S003,2024-05-24 08:28:00,308.55,7346964621
T004334,C03551,,2025-02-19 08:12:00,472.6,4874655232
T004335,C01900,S001,2023-02-26 19:39:00,260.6,9718614778
T004336,C01058,S006,2024-10-07 11:39:00,408.81,
T004337,C03131,S009,2024-06-09 08:22:00,326.14,8081278420
T004338,C04883,S013,2025-04-15 11:07:00,392.65,3687758860
T004339,C01529,S014,2024-10-21 13:54:00,426.31,7016607301
T004340,C02266,S007,2023-07-14 09:47:00,183.2,9461892210
T004341,C03360,S008,2023-08-02 21:00:00,470.32,6531109351
T004342,C02692,S004,2023-10-12 09:02:00,467.91,
T004343,C04213,S004,2024-04-23 18:55:00,469.31,1655422040
T004344,C03786,S006,31-03-2025 09:24,42.78,9733781625
T004345,,S008,2023-02-07 16:38:00,410.5,
T004346,C04991,S010,2025-07-06 10:02:00,135.28,3272011941
T004347,C03739,S004,2024-11-24 16:12:00,233.04,2143994072
T004348,C04316,,2024-10-13 16:21:00,77.62,5197648944
T004349,C03238,S008,2024-11-02 21:49:00,358.63,1264821998
T004350,C04276,S012,2023-07-09 13:21:00,128.05,
T004351,C00533,S002,09-09-2025 16:05,70.07,
T004352,C01710,S014,2025-09-03 10:23:00,144.18,9697019415
T004353,C04386,S006,2023-09-07 16:51:00,358.91,
T004354,C01019,S006,2025-07-06 19:37:00,248.43,7919405818
T004355,C00402,S010,24-06-2025 08:44,245.97,1964810526
T004356,C03920,S013,2024-12-04 08:25:00,160.68,2984601797
T004357,C04172,S004,2023-04-13 17:44:00,267.33,9435008099
T004358,C00807,S003,2024/11/04,217.73,
T004359,C04269,S014,2023-09-08 12:01:00,210.94,7263523223
T004360,C03415,S010,31-01-2024 20:19,206.64,9465451238
T004361,C02570,S007,2024-01-16 19:44:00,120.04,7141265724
T004362,C04140,S012,2025-09-21 12:23:00,183.52,7251293279
T004363,C02075,S001,2023-05-25 08:26:00,379.12,
T004364,C00990,S002,2023-12-23 15:45:00,197.17,9872649093
T004365,C01407,S004,07-08-2023 20:50,408.61,2322136191
T004366,C02500,S013,2025-04-09 19:48:00,110.81,
T004367,C02632,S003,2023-06-03 20:50:00,366.99,4868831951
T004368,C04019,S015,2023-05-25 10:16:00,239.02,1984854822
T004369,C03931,S008,2025-02-19 11:35:00,414.27,2071909573
T004370,C02873,S013,2024-10-23 12:56:00,81.57,6196481682
T004371,C03887,S015,2025-02-19 13:55:00,308.03,
T004372,C00972,S013,2024-11-14 20:42:00,350.77,2129171481
T004373,C00257,S003,2023-12-22 18:53:00,344.88,6675329433
T004374,C04363,S011,2024-01-29 08:18:00,84.82,5626119884
T004375,C00391,S007,2023-07-27 11:20:00,226.5,5421360433
T004376,C01214,S010,24-07-2024 10:20,106.51,1049895187
T004377,C03447,S008,2023-10-23 12:23:00,209.15,3208448689
T004378,C02021,S009,2023-05-01 20:10:00,428.19,
T004379,C04386,S006,2023-09-16 19:51:00,274.23,
T004380,C01465,S006,2023-08-09 19:37:00,53.57,
T004381,C00063,S015,2023-07-11 13:46:00,464.93,6886936673
T004382,,S004,2023-02-04 12:24:00,368.13,
T004383,C02861,S007,2024-11-07 15:39:00,489.93,
T004384,C01853,S014,2023-07-29 08:17:00,315.94,3808142039
T004385,C02647,S012,2025-05-14 13:45:00,44.32,4298995434
T004386,C04387,S015,2025-05-07 15:03:00,455.55,
T004387,C04572,S014,2024-01-26 16:41:00,318.07,2109955349
T004388,C01317,S003,2023-07-14 14:54:00,120.64,7982482237
T004389,C02275,S003,2023-01-02 16:57:00,144.58,
T004390,C02732,S015,2023-12-11 21:54:00,112.35,98350
T004391,C04744,,2024-07-05 18:32:00,229.99,3009347156
T004392,C04993,S010,2023-03-15 19:39:00,231.0,5067901184
T004393,C01166,S004,2024-09-16 17:14:00,421.34,2975327230
T004394,C03609,S009,2023-07-09 08:54:00,46.34,
T004395,C01860,S015,2023-04-17 20:29:00,446.01,1099598448
T004396,C00046,S007,2024-05-29 20:34:00,70.0,7897591477
T004397,C00051,S010,2023-10-04 09:25:00,326.98,unknown
T004398,C02264,,2025-03-16 19:32:00,129.43,9736613697
T004399,C02428,,2024-09-07 10:34:00,498.93,3265818172
T004400,C00121,S003,2024-01-09 12:54:00,216.55,5652812554
T004401,C03416,S015,2025-05-28 09:49:00,81.31,8724551297
