transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone,rejection_reason
T021969,C01012,S011,2025-08-30 15:25:00,-21.22,3238726065,Negative total amount
T022023,C01447,S010,2023-01-20 17:38:00,-288.24,2289650043,Negative total amount
T022081,C04841,S010,2025-04-03 18:47:00,-326.0,3815667703,Negative total amount
T022235,C01592,S013,2024-03-17 13:19:00,-253.38,7794100148,Negative total amount
T022469,C03374,S001,2025-08-26 10:41:00,-383.37,7871304756,Negative total amount
T022593,C01496,S001,2024-01-04 14:08:00,-233.68,,Negative total amount
T022612,C04177,S005,2023-04-21 17:03:00,-291.2,5037118682,Negative total amount
T022617,C00948,S006,2025-07-30 17:12:00,-426.8,9037242491,Negative total amount
T022770,C00325,S005,2024-11-06 09:28:00,-497.8,99786,Negative total amount
T022928,C01862,S001,2023-02-06 09:49:00,-148.13,5031995202,Negative total amount
T022989,C02248,S005,2025-04-15 18:44:00,-340.82,3412173542,Negative total amount
T023064,C01122,S011,2024-05-26 14:12:00,-246.28,6089109893,Negative total amount
T023602,C00706,,2023-06-19 15:47:00,-446.17,5327557264,Negative total amount
T023621,C02631,S015,2024-01-04 18:10:00,-178.15,4822646760,Negative total amount
T023735,C01728,S015,2023-12-14 19:45:00,-296.9,,Negative total amount
T023863,C01329,S011,2023-06-18 11:38:00,-118.74,8553368143,Negative total amount
T023901,C00013,S014,2024-04-14 11:11:00,-410.53,1959090660,Negative total amount
T024074,C00012,S007,2023-09-24 11:28:00,-214.09,2869569884,Negative total amount
T024145,C03558,S015,2023-04-28 14:54:00,-441.97,7928163046,Negative total amount
T024168,C03914,S015,2025-06-25 20:45:00,-283.36,7888218081,Negative total amount
T024171,C01757,S001,2025-06-24 18:03:00,-224.28,6566362242,Negative total amount
T024204,C01729,S009,2025-05-04 19:07:00,-231.93,9826120953,Negative total amount
T024234,C04781,S006,2024-02-17 20:51:00,-363.96,38027,Negative total amount
T024373,C03109,S013,2023-12-25 21:29:00,-362.43,4708020985,Negative total amount
T024430,C00117,S003,2024-05-17 21:12:00,-235.54,1692662717,Negative total amount
T024586,C04375,S004,2025-07-31 14:55:00,-348.18,4226397037,Negative total amount
T024733,C01689,S013,2023-04-22 20:20:00,-236.53,1968156678,Negative total amount
T024765,C04374,S003,2023-12-21 16:08:00,-29.53,35839,Negative total amount
T024795,C04496,S004,2024-12-07 10:20:00,-328.1,9111346237,Negative total amount
T024919,C02823,S009,2024-11-21 14:29:00,-59.7,5742135282,Negative total amount
T024953,C01728,S003,2025-09-24 10:24:00,-330.22,6636444267,Negative total amount
T000018,C01590,S005,2025-02-11 08:39:00,,8371394507,Missing total amount
T000037,C03052,S008,2024-07-25 13:52:00,,4579760988,Missing total amount
T000053,C00938,S005,2025-09-19 15:30:00,,6672336994,Missing total amount
T000161,C03046,S009,2023-06-27 12:22:00,,,Missing total amount
T000285,C02263,S013,2025-02-07 08:54:00,,8589828712,Missing total amount
T000298,C02986,S005,2024-12-11 16:40:00,,2891955367,Missing total amount
T000299,C02110,S014,2024-01-18 08:16:00,,2358403760,Missing total amount
T000411,C03422,S010,2025-03-28 00:00:00,,9765462554,Missing total amount
T000455,C03493,S014,2024-10-26 16:51:00,,,Missing total amount
T000460,C04766,S008,2023-04-18 15:40:00,,7456852436,Missing total amount
T000627,C02160,S010,2024-08-21 14:23:00,,7635924142,Missing total amount
T000666,C03889,S004,2023-08-29 19:21:00,,,Missing total amount
T000701,C01451,S002,2023-02-25 10:41:00,,5723062316,Missing total amount
T000772,C03574,S007,2024-05-05 18:31:00,,80081,Missing total amount
T000834,C02125,,2023-04-08 09:55:00,,,Missing total amount
T000857,C00717,S003,2023-04-18 20:54:00,,8877887260,Missing total amount
T000916,C00428,S015,2025-03-12 10:00:00,,7417634860,Missing total amount
T000973,C04018,S003,2023-09-20 12:22:00,,5846632761,Missing total amount
T001069,C00519,S015,2023-12-16 15:59:00,,1505639150,Missing total amount
T001104,C04545,S013,2024-04-12 14:00:00,,9189499110,Missing total amount
T001128,C01469,S015,2023-10-15 11:56:00,,5527676886,Missing total amount
T001167,C02013,S008,2025-09-24 00:00:00,,2471235049,Missing total amount
T001178,C00848,S009,2024-07-09 12:36:00,,6838579433,Missing total amount
T001318,C02852,S009,2025-04-19 19:02:00,,2695051152,Missing total amount
T001568,C02785,S003,2025-09-08 21:39:00,,,Missing total amount
T001695,C02790,S015,2024-10-19 13:29:00,,,Missing total amount
T001790,C02736,S008,2023-11-18 11:37:00,,7455979323,Missing total amount
T001843,C00576,S006,2023-09-18 12:44:00,,8796668818,Missing total amount
T001911,C02055,S005,2025-01-02 19:36:00,,7741064068,Missing total amount
T001928,C03219,S007,2025-05-17 15:28:00,,6376655423,Missing total amount
T001973,C00308,S015,2023-03-31 19:46:00,,2412126668,Missing total amount
T002034,C02904,S004,2024-02-15 19:47:00,,3793756232,Missing total amount
T002098,C00231,S013,2024-06-26 21:49:00,,5496939158,Missing total amount
T002181,C01156,S002,2024-12-12 13:54:00,,7295847450,Missing total amount
T002205,C04670,S010,2024-07-22 09:59:00,,,Missing total amount
T002237,C03028,S004,2023-10-02 12:18:00,,7833826867,Missing total amount
T002257,C00258,,2025-06-21 19:15:00,,7577796448,Missing total amount
T002312,C02606,S004,2023-09-29 08:28:00,,2215943026,Missing total amount
T002329,C00954,S009,2024-08-09 15:37:00,,3148966477,Missing total amount
T002332,C04309,S011,2025-08-13 16:43:00,,7728339032,Missing total amount
T002337,C00256,S002,2023-05-16 14:23:00,,8834060575,Missing total amount
T002430,C03317,S013,2025-06-22 19:34:00,,7628429648,Missing total amount
T002452,C02153,S001,2025-07-11 14:20:00,,2877194693,Missing total amount
T002688,C01535,S001,2024-03-25 17:24:00,,7802074999,Missing total amount
T002876,C02701,S004,2024-05-06 19:18:00,,7378256992,Missing total amount
T003025,C01143,S003,2025-08-23 20:26:00,,4812147194,Missing total amount
T003116,C01383,S008,2024-04-15 21:48:00,,8122283313,Missing total amount
T003135,C03396,S009,2024-05-19 20:22:00,,4465871570,Missing total amount
T003159,C01980,S008,2024-05-08 18:21:00,,5537582465,Missing total amount
T003396,C03494,S009,2023-03-25 14:07:00,,,Missing total amount
T003489,C01149,S015,2024-08-23 09:18:00,,,Missing total amount
T003573,C01419,S005,2025-06-14 12:02:00,,2038785256,Missing total amount
T003612,C04563,S013,2024-04-25 10:40:00,,2757623903,Missing total amount
T003653,C01129,S001,2024-08-20 13:07:00,,4379849783,Missing total amount
T003721,C01545,S006,2024-11-21 15:13:00,,5359936887,Missing total amount
T003727,C01990,S002,2023-08-05 17:07:00,,3896780595,Missing total amount
T003754,C00863,S001,2024-03-09 21:05:00,,6719102857,Missing total amount
T003780,C01668,S010,2025-04-17 18:36:00,,5203929121,Missing total amount
T003794,C03553,S011,2023-02-26 20:18:00,,4829540488,Missing total amount
T003906,C03097,S005,2024-12-09 13:47:00,,8739878544,Missing total amount
T003916,C02395,S009,2025-08-14 20:55:00,,8001308533,Missing total amount
T003941,C02275,S013,2023-09-07 19:01:00,,4935668463,Missing total amount
T004035,C02237,S006,2024-06-24 12:12:00,,6748325380,Missing total amount
T004106,C01437,S010,2024-08-23 18:18:00,,4821449635,Missing total amount
T004142,C01008,S009,2023-02-15 09:13:00,,3332677020,Missing total amount
T004151,C02701,S010,2023-11-04 11:57:00,,7378256992,Missing total amount
T004174,C00392,S015,2025-01-04 20:05:00,,,Missing total amount
T004185,C03481,S015,2025-07-25 19:52:00,,5018035288,Missing total amount
T004230,C03659,S003,2025-06-08 11:26:00,,,Missing total amount
T004233,C04641,S004,2025-02-23 00:00:00,,3964363484,Missing total amount
T004256,C01617,S006,2024-12-31 12:03:00,,1231505971,Missing total amount
T004295,C04744,S007,2023-10-25 21:36:00,,3009347156,Missing total amount
T004306,C00687,S003,2024-02-07 15:38:00,,9128293757,Missing total amount
T004454,C00954,S001,2024-09-15 17:44:00,,3148966477,Missing total amount
T004458,C04351,S012,2023-07-25 16:47:00,,,Missing total amount
T004511,C02705,S013,2024-06-21 00:00:00,,5025082595,Missing total amount
T004548,C00181,S001,2023-01-26 08:21:00,,2508877301,Missing total amount
T004619,C03581,S010,2025-09-10 08:49:00,,9163678051,Missing total amount
T004637,C04680,S001,2023-01-04 19:21:00,,3635523463,Missing total amount
T004649,C02919,S014,2024-06-23 19:35:00,,,Missing total amount
T004675,C01956,S008,2023-07-04 15:57:00,,9614485520,Missing total amount
T004693,C01935,S013,2023-01-02 15:40:00,,3956830566,Missing total amount
T004695,C02107,S014,2025-04-29 10:12:00,,6995304644,Missing total amount
T004706,C00854,S013,2025-04-01 20:25:00,,6839128213,Missing total amount
T004730,C00612,S005,2025-01-18 14:41:00,,7097765068,Missing total amount
T004783,C03448,S003,2024-04-26 18:14:00,,9743500233,Missing total amount
T004789,C02486,S005,2024-04-28 19:53:00,,5349094646,Missing total amount
T004811,C00536,S002,2024-04-08 18:17:00,,6562244415,Missing total amount
T004871,C01413,S014,2025-06-20 19:36:00,,7526457449,Missing total amount
T004969,C03723,S014,2025-01-04 17:52:00,,,Missing total amount
T005011,C04439,S010,2025-06-19 08:56:00,,2832747625,Missing total amount
T005018,C01184,S003,2024-08-25 13:25:00,,5563972390,Missing total amount
T005066,C03251,S012,2023-09-02 17:43:00,,9057178835,Missing total amount
T005089,C03764,S013,2025-07-31 10:03:00,,,Missing total amount
T005121,C00113,S009,2025-05-15 11:47:00,,4306305130,Missing total amount
T005242,C01074,S007,2024-03-20 17:13:00,,,Missing total amount
T005254,C01983,S002,2025-07-14 17:42:00,,4991380231,Missing total amount
T005266,C00227,S005,2024-03-17 15:16:00,,,Missing total amount
T005316,C02637,S010,2024-10-15 15:56:00,,unknown,Missing total amount
T005339,C01720,S009,2024-02-15 11:18:00,,7454631757,Missing total amount
T005340,C04294,S014,2024-07-19 16:59:00,,1025327586,Missing total amount
T005377,C00895,S008,2023-07-01 18:36:00,,8555484630,Missing total amount
T005596,C03474,S015,2023-11-16 15:57:00,,3011740073,Missing total amount
T005625,C04812,S001,2024-03-09 18:08:00,,5947113955,Missing total amount
T005649,C04967,S006,2025-05-29 08:42:00,,,Missing total amount
T005668,C01210,S013,2025-01-05 16:46:00,,,Missing total amount
T005679,C00950,S009,2025-07-11 20:05:00,,5907685188,Missing total amount
T005764,C01123,S002,2023-08-02 21:05:00,,7072730412,Missing total amount
T005785,C03582,S010,2024-05-30 09:48:00,,8587710347,Missing total amount
T005862,C01670,S001,2023-08-19 16:10:00,,4831832444,Missing total amount
T006063,C04308,S009,2023-09-16 17:29:00,,33812,Missing total amount
T006067,C00252,S012,2025-05-08 18:29:00,,3936844941,Missing total amount
T006116,C04387,S007,2024-11-24 08:03:00,,,Missing total amount
T006135,C02792,S005,2023-10-27 17:11:00,,1285337959,Missing total amount
T006146,C03340,S010,2023-03-18 08:48:00,,7386436421,Missing total amount
T006200,C04704,S012,2025-09-16 15:12:00,,6644652154,Missing total amount
T006218,C03327,S013,2023-07-08 21:15:00,,5978181497,Missing total amount
T006222,C01976,S002,2023-01-18 08:34:00,,,Missing total amount
T006243,C00848,S008,2023-02-05 15:41:00,,6838579433,Missing total amount
T006293,C02749,S014,2025-06-11 18:04:00,,2995990276,Missing total amount
T006307,C04766,S002,2024-05-08 10:16:00,,7456852436,Missing total amount
T006408,C02872,S015,2024-09-10 15:33:00,,,Missing total amount
T006433,C04907,S006,2023-02-07 14:15:00,,9649159391,Missing total amount
T006459,C04536,S005,2025-09-27 09:30:00,,7282531814,Missing total amount
T006467,C00662,S001,2025-04-22 18:12:00,,5676604982,Missing total amount
T006707,C04749,S015,2023-05-27 10:06:00,,7283310738,Missing total amount
T006749,C01201,S007,2025-01-04 14:26:00,,3586189842,Missing total amount
T006954,C03445,S010,2025-06-17 11:46:00,,42144,Missing total amount
T007005,C02621,S015,2024-08-14 12:36:00,,8514656790,Missing total amount
T007079,C00128,S008,2023-10-03 13:54:00,,1199660803,Missing total amount
T007106,C04234,S010,2023-09-27 14:08:00,,6761138638,Missing total amount
T007145,C02345,S001,2025-04-11 11:26:00,,,Missing total amount
T007196,C02212,S009,2023-12-04 09:57:00,,3802788903,Missing total amount
T007257,C01551,S013,2023-01-30 21:18:00,,3443702473,Missing total amount
T007293,C04946,S008,2024-06-01 08:45:00,,5145224329,Missing total amount
T007375,C04566,S010,2024-05-30 19:15:00,,9928980982,Missing total amount
T007394,C04351,S003,2025-07-21 11:11:00,,2531939503,Missing total amount
T007501,C04026,S005,2023-05-19 21:26:00,,8525803719,Missing total amount
T007584,C04094,S003,2024-07-09 09:53:00,,1876891316,Missing total amount
T007595,C00391,S006,2025-05-06 10:16:00,,,Missing total amount
T007625,C01522,S002,2023-09-21 08:48:00,,8138610341,Missing total amount
T007630,C03667,S005,2023-12-07 09:23:00,,9689256097,Missing total amount
T007670,C00507,S013,2024-06-18 12:06:00,,,Missing total amount
T007681,C03618,S013,2025-01-05 12:20:00,,1923578552,Missing total amount
T007755,C03273,S014,2024-04-23 00:00:00,,1913953309,Missing total amount
T007757,C01839,S015,2023-10-14 10:37:00,,2259876767,Missing total amount
T007789,C02241,S014,2024-02-07 21:31:00,,4399747693,Missing total amount
T007884,C02428,S006,2024-03-16 20:21:00,,3265818172,Missing total amount
T007885,C00538,S005,2023-07-12 21:06:00,,2008364846,Missing total amount
T007902,C01342,S009,2025-01-28 09:08:00,,,Missing total amount
T007905,C04315,S001,2023-01-16 13:29:00,,,Missing total amount
T007939,C00844,S012,2025-05-20 10:57:00,,7147457188,Missing total amount
T007964,C01012,S008,2024-01-25 14:04:00,,3238726065,Missing total amount
T007991,C04558,S004,2025-03-26 13:54:00,,5851685141,Missing total amount
T008101,C01029,S008,2023-07-14 09:58:00,,7123074710,Missing total amount
T008117,C01635,S005,2025-01-11 21:43:00,,,Missing total amount
T008180,C02324,S015,2023-07-22 19:19:00,,6813569789,Missing total amount
T008226,C01158,S007,2024-01-13 19:16:00,,7055557092,Missing total amount
T008252,C02176,S002,2024-09-18 09:22:00,,4243345628,Missing total amount
T008255,C01060,S014,2025-09-06 16:19:00,,,Missing total amount
T008316,C00508,S015,2023-12-07 10:44:00,,5252563910,Missing total amount
T008500,C03508,S014,2025-05-27 10:19:00,,8344832534,Missing total amount
T008681,C04705,S014,2023-04-06 14:21:00,,4862627297,Missing total amount
T008746,C01573,S001,2023-03-10 19:15:00,,,Missing total amount
T008778,C02808,S007,2023-07-23 09:59:00,,unknown,Missing total amount
T008872,C01520,S002,2025-08-11 15:58:00,,3104943305,Missing total amount
T008910,C01147,S010,2023-10-03 08:43:00,,,Missing total amount
T008988,C01400,S013,2025-04-07 08:24:00,,7167160857,Missing total amount
T009006,C04586,S012,2024-12-29 17:24:00,,5022905004,Missing total amount
T009042,C00759,S004,2023-08-15 20:04:00,,8789769743,Missing total amount
T009050,C00105,S003,2023-01-12 21:13:00,,3329124251,Missing total amount
T009061,C03833,S012,2025-06-21 12:25:00,,,Missing total amount
T009115,C01389,S013,2024-12-20 10:37:00,,,Missing total amount
T009214,C04362,S002,2023-02-21 12:08:00,,1974359593,Missing total amount
T009250,C04981,S004,2024-11-11 18:24:00,,8772511969,Missing total amount
T009315,C03861,S001,2023-05-17 16:54:00,,,Missing total amount
T009365,C00391,S006,2024-08-23 08:19:00,,5421360433,Missing total amount
T009515,C01938,S006,2024-11-07 08:32:00,,,Missing total amount
T009648,C03038,S009,2023-08-03 12:43:00,,5171287448,Missing total amount
T009796,C04176,S014,2024-03-01 14:02:00,,,Missing total amount
T009808,C04127,S015,2024-12-11 21:16:00,,1686207034,Missing total amount
T009931,C00618,S005,2023-02-27 10:10:00,,,Missing total amount
T009965,C01890,S013,2025-09-07 19:07:00,,89755,Missing total amount
T009970,C02974,S001,2023-03-04 16:22:00,,9698187315,Missing total amount
T010116,C04124,S008,2024-10-21 08:06:00,,,Missing total amount
T010123,C02533,S007,2024-05-10 13:53:00,,6457134938,Missing total amount
T010188,C02525,S013,2023-12-31 14:06:00,,2467528964,Missing total amount
T010263,C02837,S008,2025-09-14 16:01:00,,9033303553,Missing total amount
T010276,C02413,S011,2025-09-15 10:11:00,,2743029088,Missing total amount
T010422,C03414,S001,2024-11-29 11:09:00,,7643860481,Missing total amount
T010437,C03971,S003,2024-09-12 13:04:00,,3022550530,Missing total amount
T010469,C03687,S012,2024-10-29 09:53:00,,5598850084,Missing total amount
T010492,C00967,S007,2023-07-13 13:06:00,,5044307298,Missing total amount
T010631,C02110,S015,2023-06-09 18:28:00,,,Missing total amount
T010633,C04895,S001,2023-03-04 13:34:00,,72741,Missing total amount
T010675,C04563,S007,2025-08-11 13:59:00,,2757623903,Missing total amount
T010778,C03189,S011,2024-04-21 16:46:00,,unknown,Missing total amount
T010809,C04439,S005,2025-07-04 15:52:00,,2832747625,Missing total amount
T010837,C04518,S012,2023-09-09 09:41:00,,4422969186,Missing total amount
T010840,C04463,S015,2024-03-29 12:23:00,,8722901542,Missing total amount
T010851,C00887,S009,2024-06-22 11:22:00,,6807489772,Missing total amount
T010903,C01312,S011,2025-04-28 16:54:00,,7215280320,Missing total amount
T010912,C03752,S004,2023-05-27 13:00:00,,8075852944,Missing total amount
T011066,C03426,S005,2025-06-11 15:24:00,,,Missing total amount
T011074,C04383,S002,2023-07-30 13:04:00,,8109070705,Missing total amount
T011089,C03198,S003,2023-01-25 13:00:00,,,Missing total amount
T011094,C01932,S002,2023-11-01 16:20:00,,7819061690,Missing total amount
T011228,C04524,S005,2023-06-10 17:33:00,,2524358361,Missing total amount
T011245,C02697,S015,2025-03-29 16:14:00,,8675417336,Missing total amount
T011274,C03110,S002,2024-12-05 13:08:00,,2868325844,Missing total amount
T011306,C02926,S005,2023-04-08 13:57:00,,4939330161,Missing total amount
T011348,C00087,S009,2023-06-27 16:11:00,,1742181322,Missing total amount
T011353,C00052,S009,2024-03-06 14:19:00,,,Missing total amount
T011405,C04405,S002,2025-03-20 13:58:00,,9897877464,Missing total amount
T011406,C04480,S014,2024-05-12 14:22:00,,4816380639,Missing total amount
T011419,C03617,S006,2025-01-21 12:35:00,,,Missing total amount
T011652,C00114,S015,2023-01-24 13:25:00,,7289818990,Missing total amount
T011662,C00724,S012,2024-04-24 08:56:00,,8053715204,Missing total amount
T011721,C01550,S007,2025-06-26 11:55:00,,4963773586,Missing total amount
T011752,C03023,,2024-08-08 21:41:00,,7842824608,Missing total amount
T011776,C01890,S009,2025-04-07 20:02:00,,89755,Missing total amount
T011833,C02837,S006,2024-11-17 09:55:00,,9033303553,Missing total amount
T011866,C03133,S002,2023-01-20 21:46:00,,8781770045,Missing total amount
T011960,C04566,S011,2025-02-12 14:11:00,,9928980982,Missing total amount
T012007,C02161,S007,2024-03-15 14:05:00,,,Missing total amount
T012017,C01574,S013,2025-01-25 08:45:00,,2086613319,Missing total amount
T012049,C02603,S014,2023-07-11 10:40:00,,,Missing total amount
T012147,C03642,S012,2025-01-09 17:17:00,,1683703231,Missing total amount
T012160,C01449,S003,2024-11-27 10:05:00,,2902331033,Missing total amount
T012175,C00024,S008,2023-04-25 12:12:00,,4744085559,Missing total amount
T012191,C00951,S006,2024-04-05 17:52:00,,1041535356,Missing total amount
T012225,C04858,S010,2024-05-21 14:35:00,,,Missing total amount
T012278,C03709,S013,2023-08-15 19:33:00,,3088824073,Missing total amount
T012375,C01332,S004,2024-04-17 09:57:00,,,Missing total amount
T012392,C04323,S011,2025-04-17 12:03:00,,,Missing total amount
T012426,C00121,S006,2023-07-24 14:34:00,,5652812554,Missing total amount
T012489,C04250,S012,2025-05-28 17:52:00,,5363818231,Missing total amount
T012615,C03542,S009,2023-11-25 13:46:00,,2283583930,Missing total amount
T012665,C03227,S014,2024-05-23 15:03:00,,3229420608,Missing total amount
T012750,C01828,S001,2023-10-17 10:23:00,,,Missing total amount
T013096,C02638,S010,2025-08-01 09:52:00,,7226940792,Missing total amount
T013289,C04128,S006,2025-06-06 13:30:00,,8591040029,Missing total amount
T013292,C02216,S005,2024-06-16 08:03:00,,6914211770,Missing total amount
T013357,C00718,S004,2023-09-30 16:27:00,,1276698254,Missing total amount
T013467,C02806,S011,2023-07-11 12:18:00,,8215229816,Missing total amount
T013631,C04581,S003,2024-04-28 13:04:00,,2487619894,Missing total amount
T013635,C01450,S006,2025-09-25 15:46:00,,,Missing total amount
T013906,C02164,S013,2024-05-25 13:54:00,,9612774773,Missing total amount
T013911,C02291,S014,2024-02-17 21:02:00,,,Missing total amount
T013946,C04933,S010,2023-08-10 11:36:00,,3844207439,Missing total amount
T013993,C04495,S004,2023-08-30 13:09:00,,,Missing total amount
T014019,C02075,S005,2025-01-12 08:58:00,,5915915025,Missing total amount
T014076,C03193,S010,2024-12-04 13:51:00,,4763639612,Missing total amount
T014095,C02851,S003,2025-01-16 18:45:00,,1914191237,Missing total amount
T014124,C04907,S006,2024-05-07 19:28:00,,9649159391,Missing total amount
T014299,C01625,S004,2023-11-10 20:05:00,,1162034555,Missing total amount
T014391,C04475,S012,2023-03-13 19:33:00,,,Missing total amount
T014428,C02186,S015,2024-01-10 17:37:00,,8559239610,Missing total amount
T014447,C04641,S012,2024-05-06 15:31:00,,3964363484,Missing total amount
T014525,C03666,S007,2023-04-21 15:25:00,,3525753744,Missing total amount
T014528,C01438,S004,2024-03-11 14:10:00,,3142264771,Missing total amount
T014562,C00566,S002,2023-08-23 14:57:00,,,Missing total amount
T014633,C04563,S005,2023-09-05 16:28:00,,,Missing total amount
T014688,C02023,S015,2023-09-18 10:51:00,,7695093153,Missing total amount
T014713,C02305,S011,2024-02-08 13:29:00,,6583491736,Missing total amount
T014715,C01979,S003,2024-08-02 11:11:00,,6698396985,Missing total amount
T014775,C03513,S013,2025-02-03 17:37:00,,5643600423,Missing total amount
T014784,C00094,S001,2023-09-25 12:21:00,,unknown,Missing total amount
T014791,C00549,S007,2024-04-28 14:36:00,,2227971116,Missing total amount
T014827,C01294,S003,2024-07-14 00:00:00,,5411806418,Missing total amount
T014888,C03715,S014,2023-02-12 14:50:00,,8081219465,Missing total amount
T014955,C00624,S009,2023-10-06 19:33:00,,3647785319,Missing total amount
T014987,C02101,S001,2023-02-28 19:38:00,,,Missing total amount
T015015,C01682,S002,2024-04-28 00:00:00,,4251897661,Missing total amount
T015080,C02035,S015,2024-03-03 18:33:00,,,Missing total amount
T015118,C02274,S005,2023-02-07 18:33:00,,2027090431,Missing total amount
T015186,C01159,S012,2025-08-30 10:27:00,,3061620291,Missing total amount
T015277,C01310,S013,2023-08-18 18:14:00,,3182159767,Missing total amount
T015318,C03469,S004,2025-04-09 15:34:00,,9673169320,Missing total amount
T015332,C03238,S013,2023-01-30 18:14:00,,1264821998,Missing total amount
T015366,C03780,S007,2024-12-09 21:29:00,,,Missing total amount
T015406,C02105,S001,2024-03-15 11:35:00,,5988020527,Missing total amount
T015412,C03588,S011,2024-06-10 18:08:00,,8346098341,Missing total amount
T015511,C00898,S001,2024-01-24 10:58:00,,5713422826,Missing total amount
T015579,C02471,S013,2023-12-13 20:19:00,,7221461596,Missing total amount
T015646,C04178,S015,2024-10-26 19:19:00,,2504414539,Missing total amount
T015681,C01347,S015,2025-02-27 15:01:00,,8943567643,Missing total amount
T015710,C04510,S004,2024-02-17 17:57:00,,8794007686,Missing total amount
T015780,C04683,S015,2024-03-15 14:49:00,,5136734920,Missing total amount
T015825,C03060,S011,2023-08-31 14:33:00,,5647011618,Missing total amount
T015864,C04795,S008,2025-04-24 20:15:00,,,Missing total amount
T015936,C00513,S010,2023-11-08 15:55:00,,2677063782,Missing total amount
T015943,C04065,S011,2025-01-29 16:56:00,,5947988055,Missing total amount
T016002,C02383,S013,2025-05-24 09:05:00,,3512260976,Missing total amount
T016024,C01105,S004,2023-07-31 10:58:00,,6565102758,Missing total amount
T016048,C03741,S007,2023-02-25 17:46:00,,7992496564,Missing total amount
T016102,C00297,S011,2025-07-29 16:55:00,,7994347166,Missing total amount
T016109,C00805,S010,2024-10-18 10:25:00,,2842000531,Missing total amount
T016131,C04744,S007,2024-05-23 20:08:00,,3009347156,Missing total amount
T016148,C03849,S003,2023-08-15 13:35:00,,,Missing total amount
T016164,C00679,S003,2024-12-12 19:55:00,,9291936781,Missing total amount
T016287,C03699,S007,2024-06-05 19:23:00,,6983535328,Missing total amount
T016291,C04776,,2024-12-07 10:59:00,,3228828152,Missing total amount
T016531,C01942,S010,2025-05-10 17:38:00,,,Missing total amount
T016614,C04309,S011,2024-12-03 12:06:00,,7728339032,Missing total amount
T016661,C00792,S015,2024-10-24 11:55:00,,2583177321,Missing total amount
T016702,C04920,S014,2024-10-03 15:21:00,,4082308670,Missing total amount
T016712,C01935,S002,2023-01-31 08:53:00,,3956830566,Missing total amount
T016717,C01415,S006,2024-12-07 17:28:00,,7077932005,Missing total amount
T016769,C01993,S005,2025-06-07 12:38:00,,6236555966,Missing total amount
T016776,C02572,S002,2025-09-26 17:48:00,,9414832347,Missing total amount
T016798,C04638,S011,2024-05-04 14:54:00,,,Missing total amount
T016922,C04024,S009,2024-08-15 14:32:00,,3904481662,Missing total amount
T017064,C03408,S001,2023-07-02 20:04:00,,4099494689,Missing total amount
T017119,C04812,S014,2023-07-24 08:41:00,,5947113955,Missing total amount
T017206,C00327,S010,2023-02-19 09:39:00,,4788608923,Missing total amount
T017211,C02383,S011,2024-03-20 08:24:00,,3512260976,Missing total amount
T017260,C03790,S009,2023-10-03 08:42:00,,5789165940,Missing total amount
T017374,C04338,S013,2023-02-06 13:38:00,,7091113366,Missing total amount
T017431,C02635,S002,2024-07-18 08:19:00,,2666384438,Missing total amount
T017525,C03723,S004,2024-08-05 12:17:00,,2361244218,Missing total amount
T017680,C03879,S009,2025-03-19 10:54:00,,1248321970,Missing total amount
T017781,C01623,S005,2024-08-17 18:38:00,,4271176496,Missing total amount
T017800,C01408,S008,2024-12-17 08:58:00,,,Missing total amount
T017819,C02510,S012,2023-02-09 20:33:00,,7897962906,Missing total amount
T017864,C01481,S010,2023-05-03 11:49:00,,5302142813,Missing total amount
T017958,C01404,S006,2024-08-23 13:36:00,,9058820227,Missing total amount
T018093,C02287,S011,2024-03-01 00:00:00,,7401564896,Missing total amount
T018116,C00391,,2024-05-19 17:05:00,,5421360433,Missing total amount
T018418,C04790,S003,2024-03-15 11:04:00,,,Missing total amount
T018427,C00262,S011,2023-11-25 09:03:00,,4162462431,Missing total amount
T018526,C02354,S012,2024-11-24 16:55:00,,2171065629,Missing total amount
T018560,C01839,S007,2025-07-23 10:13:00,,2259876767,Missing total amount
T018569,C03394,S003,2023-07-25 16:30:00,,3388315274,Missing total amount
T018607,C04762,S004,2025-06-29 08:32:00,,,Missing total amount
T018637,C04909,S005,2023-06-25 16:54:00,,3495614877,Missing total amount
T018645,C04946,S006,2024-07-05 09:45:00,,5145224329,Missing total amount
T018656,C04140,S009,2024-10-03 10:54:00,,7251293279,Missing total amount
T018659,C03936,S001,2025-02-19 18:56:00,,5583614368,Missing total amount
T018760,C00306,S004,2025-05-26 11:02:00,,1382222751,Missing total amount
T018823,C04431,S008,2023-10-22 11:49:00,,3901360426,Missing total amount
T018862,C03594,S007,2024-09-23 16:14:00,,1416583018,Missing total amount
T018886,C04431,S007,2023-12-08 17:32:00,,3901360426,Missing total amount
T018920,C03522,S012,2025-03-23 12:49:00,,4896860268,Missing total amount
T018934,C03888,S006,2024-03-29 08:57:00,,1603169562,Missing total amount
T019005,C04911,S011,2024-01-08 10:29:00,,1643848972,Missing total amount
T019010,C00397,S004,2024-12-31 17:50:00,,,Missing total amount
T019071,C04841,S001,2023-06-07 17:54:00,,3815667703,Missing total amount
T019221,C03854,S008,2025-07-15 19:35:00,,7861873311,Missing total amount
T019291,C03971,S002,2023-06-08 15:55:00,,3022550530,Missing total amount
T019352,C00339,S007,2023-01-22 13:16:00,,5037253500,Missing total amount
